"","A","B","C","D","PROKKA","ko","D_shorthand","sample"
"1163","Environmental Information Processing"," Membrane transport","  02010 ABC transporters [PATH:ko02010]","iron complex transport system ATP-binding protein","01519","K02013","ABC.FEV.A","2010-347972"
"1164","Environmental Information Processing"," Membrane transport","  02010 ABC transporters [PATH:ko02010]","iron complex transport system ATP-binding protein","01685","K02013","ABC.FEV.A","2010-347972"
"1165","Environmental Information Processing"," Membrane transport","  02010 ABC transporters [PATH:ko02010]","cobalt/nickel transport protein","00641","K02009","cbiN","2010-347972"
"1166","Environmental Information Processing"," Membrane transport","  02010 ABC transporters [PATH:ko02010]","heme exporter protein D","01106","K02196","ccmD","2010-347972"
"1167","Environmental Information Processing"," Membrane transport","  02010 ABC transporters [PATH:ko02010]","heme exporter protein C","01107","K02195","ccmC","2010-347972"
"1168","Environmental Information Processing"," Membrane transport","  02010 ABC transporters [PATH:ko02010]","heme exporter protein B","01108","K02194","ccmB","2010-347972"
"1169","Environmental Information Processing"," Membrane transport","  02010 ABC transporters [PATH:ko02010]","heme exporter protein A","01109","K02193","ccmA","2010-347972"
"1170","Environmental Information Processing"," Membrane transport","  02010 ABC transporters [PATH:ko02010]","lipopolysaccharide export system permease protein","01269","K07091","lptF","2010-347972"
"1171","Environmental Information Processing"," Membrane transport","  02010 ABC transporters [PATH:ko02010]","lipopolysaccharide export system permease protein","00575","K11720","lptG","2010-347972"
"1172","Environmental Information Processing"," Membrane transport","  02010 ABC transporters [PATH:ko02010]","lipopolysaccharide export system permease protein","01271","K11720","lptG","2010-347972"
"1173","Environmental Information Processing"," Membrane transport","  02010 ABC transporters [PATH:ko02010]","cell division transport system permease protein","00362","K09811","ftsX","2010-347972"
"1174","Environmental Information Processing"," Membrane transport","  02010 ABC transporters [PATH:ko02010]","cell division transport system permease protein","00557","K09811","ftsX","2010-347972"
"1175","Environmental Information Processing"," Membrane transport","  02010 ABC transporters [PATH:ko02010]","cell division transport system ATP-binding protein","00361","K09812","ftsE","2010-347972"
"1176","Environmental Information Processing"," Membrane transport","  02010 ABC transporters [PATH:ko02010]","cell division transport system ATP-binding protein","00558","K09812","ftsE","2010-347972"
"1177","Environmental Information Processing"," Membrane transport","  02010 ABC transporters [PATH:ko02010]","multidrug/microcin transport system ATP-binding/permease protein","00674","K06159","yojI","2010-347972"
"1178","Environmental Information Processing"," Membrane transport","  03070 Bacterial secretion system [PATH:ko03070]","multidrug/microcin transport system ATP-binding/permease protein","00674","K06159","yojI","2010-347972"
"1179","Environmental Information Processing"," Membrane transport","  03070 Bacterial secretion system [PATH:ko03070]","preprotein translocase subunit SecE","01229","K03073","secE","2010-347972"
"1180","Environmental Information Processing"," Membrane transport","  03070 Bacterial secretion system [PATH:ko03070]","preprotein translocase subunit SecY","00229","K03076","secY","2010-347972"
"1181","Environmental Information Processing"," Membrane transport","  03070 Bacterial secretion system [PATH:ko03070]","preprotein translocase subunit SecY","00441","K03076","secY","2010-347972"
"1182","Environmental Information Processing"," Membrane transport","  03070 Bacterial secretion system [PATH:ko03070]","preprotein translocase subunit SecA","00303","K03070","secA","2010-347972"
"1183","Environmental Information Processing"," Membrane transport","  03070 Bacterial secretion system [PATH:ko03070]","fused signal recognition particle receptor","00560","K03110","ftsY","2010-347972"
"1184","Environmental Information Processing"," Membrane transport","  03070 Bacterial secretion system [PATH:ko03070]","preprotein translocase subunit SecB","00553","K03071","secB","2010-347972"
"1185","Environmental Information Processing"," Membrane transport","  03070 Bacterial secretion system [PATH:ko03070]","signal recognition particle subunit SRP54","01461","K03106","SRP54, ffh","2010-347972"
"1186","Environmental Information Processing"," Membrane transport","  03070 Bacterial secretion system [PATH:ko03070]","sec-independent protein translocase protein TatA","00418","K03116","tatA","2010-347972"
"1187","Environmental Information Processing"," Membrane transport","  03070 Bacterial secretion system [PATH:ko03070]","sec-independent protein translocase protein TatA","00770","K03116","tatA","2010-347972"
"1188","Environmental Information Processing"," Membrane transport","  03070 Bacterial secretion system [PATH:ko03070]","sec-independent protein translocase protein TatB","00417","K03117","tatB","2010-347972"
"1189","Environmental Information Processing"," Membrane transport","  03070 Bacterial secretion system [PATH:ko03070]","sec-independent protein translocase protein TatC","00416","K03118","tatC","2010-347972"
"1190","Environmental Information Processing"," Signal transduction","  03070 Bacterial secretion system [PATH:ko03070]","sec-independent protein translocase protein TatC","00416","K03118","tatC","2010-347972"
"1191","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","sec-independent protein translocase protein TatC","00416","K03118","tatC","2010-347972"
"1192","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR","01195","K07636","phoR","2010-347972"
"1193","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, OmpR family, phosphate regulon response regulator PhoB","01196","K07657","phoB","2010-347972"
"1194","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","alkaline phosphatase","00699","K01077","E3.1.3.1, phoA, phoB","2010-347972"
"1195","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","phosphate transport system substrate-binding protein","01201","K02040","pstS","2010-347972"
"1196","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ","01303","K07638","envZ","2010-347972"
"1197","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, OmpR family, phosphate regulon response regulator OmpR","01302","K07659","ompR","2010-347972"
"1198","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","membrane fusion protein, Cu(I)/Ag(I) efflux system","01130","K07798","cusB, silB","2010-347972"
"1199","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","Cu(I)/Ag(I) efflux system membrane protein CusA/SilA","01129","K07787","cusA, silA","2010-347972"
"1200","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","flagellin","00380","K02406","fliC","2010-347972"
"1201","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","trimethylamine-N-oxide reductase (cytochrome c), cytochrome c-type subunit TorC","00137","K03532","torC","2010-347972"
"1202","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","chromosomal replication initiator protein","00124","K02313","dnaA","2010-347972"
"1203","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","[citrate (pro-3S)-lyase] ligase","00526","K01910","citC","2010-347972"
"1204","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","citrate lyase subunit gamma (acyl carrier protein)","00530","K01646","citD","2010-347972"
"1205","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","citrate lyase subunit beta / citryl-CoA lyase","00531","K01644","citE","2010-347972"
"1206","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","citrate lyase subunit beta / citryl-CoA lyase","00532","K01644","citE","2010-347972"
"1207","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","citrate lyase subunit alpha / citrate CoA-transferase","00533","K01643","citF","2010-347972"
"1208","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","holo-ACP synthase / triphosphoribosyl-dephospho-CoA synthase","00525","K13927","citXG","2010-347972"
"1209","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, CitB family, response regulator DctR","00528","K11692","K11692, dctR","2010-347972"
"1210","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, CitB family, sensor histidine kinase MalK","00527","K11614","yufL, malK","2010-347972"
"1211","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","malate:Na+ symporter","00529","K11616","maeN","2010-347972"
"1212","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX","01674","K07673","narX","2010-347972"
"1213","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, NarL family, nitrate/nitrite response regulator NarL","00554","K07684","narL","2010-347972"
"1214","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","fumarate reductase flavoprotein subunit","00828","K00244","frdA","2010-347972"
"1215","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","fumarate reductase flavoprotein subunit","00879","K00244","frdA","2010-347972"
"1216","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","fumarate reductase flavoprotein subunit","00896","K00244","frdA","2010-347972"
"1217","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","fumarate reductase flavoprotein subunit","00961","K00244","frdA","2010-347972"
"1218","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","fumarate reductase flavoprotein subunit","00966","K00244","frdA","2010-347972"
"1219","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","fumarate reductase flavoprotein subunit","01141","K00244","frdA","2010-347972"
"1220","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","fumarate reductase flavoprotein subunit","01188","K00244","frdA","2010-347972"
"1221","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","fumarate reductase flavoprotein subunit","01611","K00244","frdA","2010-347972"
"1222","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","fumarate reductase flavoprotein subunit","01615","K00244","frdA","2010-347972"
"1223","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","fumarate reductase flavoprotein subunit","01641","K00244","frdA","2010-347972"
"1224","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","fumarate reductase flavoprotein subunit","01676","K00244","frdA","2010-347972"
"1225","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","fumarate reductase flavoprotein subunit","01703","K00244","frdA","2010-347972"
"1226","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","fumarate reductase flavoprotein subunit","01723","K00244","frdA","2010-347972"
"1227","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","fumarate reductase flavoprotein subunit","01774","K00244","frdA","2010-347972"
"1228","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","fumarate reductase flavoprotein subunit","01782","K00244","frdA","2010-347972"
"1229","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","nitrogen regulatory protein P-II 1","01169","K04751","glnB","2010-347972"
"1230","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL","01502","K07708","glnL, ntrB","2010-347972"
"1231","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, NtrC family, nitrogen regulation response regulator GlnG","01501","K07712","glnG, ntrC","2010-347972"
"1232","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","glutamine synthetase","01503","K01915","glnA, GLUL","2010-347972"
"1233","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","aerobic C4-dicarboxylate transport protein","00734","K11103","dctA","2010-347972"
"1234","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","methyl-accepting chemotaxis protein","00376","K03406","mcp","2010-347972"
"1235","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","purine-binding chemotaxis protein CheW","00580","K03408","cheW","2010-347972"
"1236","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, chemotaxis family, sensor kinase CheA","00581","K03407","cheA","2010-347972"
"1237","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, chemotaxis family, response regulator CheV","00582","K03415","cheV","2010-347972"
"1238","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, LuxR family, sensor histidine kinase TtrS","00522","K13040","ttrS","2010-347972"
"1239","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, LuxR family, sensor histidine kinase TtrS","00868","K13040","ttrS","2010-347972"
"1240","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, LuxR family, sensor histidine kinase TtrS","00945","K13040","ttrS","2010-347972"
"1241","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, LuxR family, sensor histidine kinase TtrS","00964","K13040","ttrS","2010-347972"
"1242","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, LuxR family, sensor histidine kinase TtrS","01143","K13040","ttrS","2010-347972"
"1243","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, LuxR family, sensor histidine kinase TtrS","01613","K13040","ttrS","2010-347972"
"1244","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","two-component system, LuxR family, sensor histidine kinase TtrS","01642","K13040","ttrS","2010-347972"
"1245","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","glutamate/aspartate transport system ATP-binding protein","01489","K10004","gltL, aatP","2010-347972"
"1246","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","glutamate/aspartate transport system permease protein","01490","K10002","gltK, aatM","2010-347972"
"1247","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","glutamate/aspartate transport system permease protein","01491","K10003","gltJ, aatQ","2010-347972"
"1248","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","glutamate/aspartate transport system substrate-binding protein","01492","K10001","gltI, aatJ","2010-347972"
"1249","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","ubiquinol-cytochrome c reductase iron-sulfur subunit","00760","K00411","UQCRFS1, RIP1, petA","2010-347972"
"1250","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","ubiquinol-cytochrome c reductase cytochrome b subunit","00759","K00412","CYTB, petB","2010-347972"
"1251","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","ubiquinol-cytochrome c reductase cytochrome c1 subunit","00758","K00413","CYC1, CYT1, petC","2010-347972"
"1252","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","cytochrome d ubiquinol oxidase subunit I","00273","K00425","cydA","2010-347972"
"1253","Environmental Information Processing"," Signal transduction","  02020 Two-component system [PATH:ko02020]","cytochrome d ubiquinol oxidase subunit II","00272","K00426","cydB","2010-347972"
"1254","Environmental Information Processing"," Signal transduction","  04013 MAPK signaling pathway - fly [PATH:ko04013]","cytochrome d ubiquinol oxidase subunit II","00272","K00426","cydB","2010-347972"
"1255","Environmental Information Processing"," Signal transduction","  04013 MAPK signaling pathway - fly [PATH:ko04013]","superoxide dismutase, Fe-Mn family","00200","K04564","SOD2","2010-347972"
"1256","Environmental Information Processing"," Signal transduction","  04013 MAPK signaling pathway - fly [PATH:ko04013]","superoxide dismutase, Fe-Mn family","00701","K04564","SOD2","2010-347972"
"1257","Environmental Information Processing"," Signal transduction","  04016 MAPK signaling pathway - plant [PATH:ko04016]","superoxide dismutase, Fe-Mn family","00701","K04564","SOD2","2010-347972"
"1258","Environmental Information Processing"," Signal transduction","  04016 MAPK signaling pathway - plant [PATH:ko04016]","nucleoside-diphosphate kinase","00633","K00940","ndk, NME","2010-347972"
"1259","Environmental Information Processing"," Signal transduction","  04066 HIF-1 signaling pathway [PATH:ko04066]","nucleoside-diphosphate kinase","00633","K00940","ndk, NME","2010-347972"
"1260","Environmental Information Processing"," Signal transduction","  04066 HIF-1 signaling pathway [PATH:ko04066]","glyceraldehyde 3-phosphate dehydrogenase","00765","K00134","GAPDH, gapA","2010-347972"
"1261","Environmental Information Processing"," Signal transduction","  04066 HIF-1 signaling pathway [PATH:ko04066]","enolase","00025","K01689","ENO, eno","2010-347972"
"1262","Environmental Information Processing"," Signal transduction","  04066 HIF-1 signaling pathway [PATH:ko04066]","enolase","00900","K01689","ENO, eno","2010-347972"
"1263","Environmental Information Processing"," Signal transduction","  04068 FoxO signaling pathway [PATH:ko04068]","enolase","00900","K01689","ENO, eno","2010-347972"
"1264","Environmental Information Processing"," Signal transduction","  04068 FoxO signaling pathway [PATH:ko04068]","superoxide dismutase, Fe-Mn family","00200","K04564","SOD2","2010-347972"
"1265","Environmental Information Processing"," Signal transduction","  04068 FoxO signaling pathway [PATH:ko04068]","superoxide dismutase, Fe-Mn family","00701","K04564","SOD2","2010-347972"
"1266","Environmental Information Processing"," Signal transduction","  04070 Phosphatidylinositol signaling system [PATH:ko04070]","superoxide dismutase, Fe-Mn family","00701","K04564","SOD2","2010-347972"
"1267","Environmental Information Processing"," Signal transduction","  04070 Phosphatidylinositol signaling system [PATH:ko04070]","myo-inositol-1(or 4)-monophosphatase","01336","K01092","E3.1.3.25, IMPA, suhB","2010-347972"
"1268","Environmental Information Processing"," Signal transduction","  04070 Phosphatidylinositol signaling system [PATH:ko04070]","phosphatidate cytidylyltransferase","00928","K00981","E2.7.7.41, CDS1, CDS2, cdsA","2010-347972"
"1269","Environmental Information Processing"," Signal transduction","  04070 Phosphatidylinositol signaling system [PATH:ko04070]","phosphatidate cytidylyltransferase","01556","K00981","E2.7.7.41, CDS1, CDS2, cdsA","2010-347972"
"1270","Environmental Information Processing"," Signal transduction","  04152 AMPK signaling pathway [PATH:ko04152]","phosphatidate cytidylyltransferase","01556","K00981","E2.7.7.41, CDS1, CDS2, cdsA","2010-347972"
"1271","Environmental Information Processing"," Signal transduction","  04152 AMPK signaling pathway [PATH:ko04152]","fructose-1,6-bisphosphatase I","00801","K03841","FBP, fbp","2010-347972"
"1272","Environmental Information Processing"," Signal transduction","  04152 AMPK signaling pathway [PATH:ko04152]","fructose-1,6-bisphosphatase I","00801","K03841","FBP, fbp","2010-347972"
"1273","Cellular Processes"," Signal transduction","  04152 AMPK signaling pathway [PATH:ko04152]","fructose-1,6-bisphosphatase I","00801","K03841","FBP, fbp","2010-347972"
"1274","Cellular Processes"," Transport and catabolism","  04152 AMPK signaling pathway [PATH:ko04152]","fructose-1,6-bisphosphatase I","00801","K03841","FBP, fbp","2010-347972"
"1275","Cellular Processes"," Transport and catabolism","  04146 Peroxisome [PATH:ko04146]","fructose-1,6-bisphosphatase I","00801","K03841","FBP, fbp","2010-347972"
"1276","Cellular Processes"," Transport and catabolism","  04146 Peroxisome [PATH:ko04146]","long-chain acyl-CoA synthetase","00481","K01897","ACSL, fadD","2010-347972"
"1277","Cellular Processes"," Transport and catabolism","  04146 Peroxisome [PATH:ko04146]","long-chain acyl-CoA synthetase","00925","K01897","ACSL, fadD","2010-347972"
"1278","Cellular Processes"," Transport and catabolism","  04146 Peroxisome [PATH:ko04146]","long-chain acyl-CoA synthetase","01179","K01897","ACSL, fadD","2010-347972"
"1279","Cellular Processes"," Transport and catabolism","  04146 Peroxisome [PATH:ko04146]","isocitrate dehydrogenase","01508","K00031","IDH1, IDH2, icd","2010-347972"
"1280","Cellular Processes"," Transport and catabolism","  04146 Peroxisome [PATH:ko04146]","superoxide dismutase, Cu-Zn family","01359","K04565","SOD1","2010-347972"
"1281","Cellular Processes"," Transport and catabolism","  04146 Peroxisome [PATH:ko04146]","superoxide dismutase, Fe-Mn family","00200","K04564","SOD2","2010-347972"
"1282","Cellular Processes"," Transport and catabolism","  04146 Peroxisome [PATH:ko04146]","superoxide dismutase, Fe-Mn family","00701","K04564","SOD2","2010-347972"
"1283","Cellular Processes"," Transport and catabolism","  04138 Autophagy - yeast [PATH:ko04138]","superoxide dismutase, Fe-Mn family","00701","K04564","SOD2","2010-347972"
"1284","Cellular Processes"," Transport and catabolism","  04138 Autophagy - yeast [PATH:ko04138]","MFS transporter, UMF1 family","01707","K06902","UMF1","2010-347972"
"1285","Cellular Processes"," Cell growth and death","  04138 Autophagy - yeast [PATH:ko04138]","MFS transporter, UMF1 family","01707","K06902","UMF1","2010-347972"
"1286","Cellular Processes"," Cell growth and death","  04112 Cell cycle - Caulobacter [PATH:ko04112]","MFS transporter, UMF1 family","01707","K06902","UMF1","2010-347972"
"1287","Cellular Processes"," Cell growth and death","  04112 Cell cycle - Caulobacter [PATH:ko04112]","chromosomal replication initiator protein","00124","K02313","dnaA","2010-347972"
"1288","Cellular Processes"," Cell growth and death","  04112 Cell cycle - Caulobacter [PATH:ko04112]","replicative DNA helicase","01665","K02314","dnaB","2010-347972"
"1289","Cellular Processes"," Cell growth and death","  04112 Cell cycle - Caulobacter [PATH:ko04112]","cell division protein FtsZ","00300","K03531","ftsZ","2010-347972"
"1290","Cellular Processes"," Cell growth and death","  04112 Cell cycle - Caulobacter [PATH:ko04112]","cell division protein FtsQ","00298","K03589","ftsQ","2010-347972"
"1291","Cellular Processes"," Cell growth and death","  04112 Cell cycle - Caulobacter [PATH:ko04112]","cell division protein FtsA","00299","K03590","ftsA","2010-347972"
"1292","Cellular Processes"," Cell growth and death","  04112 Cell cycle - Caulobacter [PATH:ko04112]","cell division protein FtsW","00294","K03588","ftsW, spoVE","2010-347972"
"1293","Cellular Processes"," Cell growth and death","  04112 Cell cycle - Caulobacter [PATH:ko04112]","UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase","00295","K02563","murG","2010-347972"
"1294","Cellular Processes"," Cell growth and death","  04112 Cell cycle - Caulobacter [PATH:ko04112]","ATP-dependent Clp protease ATP-binding subunit ClpX","01317","K03544","clpX, CLPX","2010-347972"
"1295","Cellular Processes"," Cell growth and death","  04112 Cell cycle - Caulobacter [PATH:ko04112]","ATP-dependent Clp protease ATP-binding subunit ClpX","01449","K03544","clpX, CLPX","2010-347972"
"1296","Cellular Processes"," Cell growth and death","  04112 Cell cycle - Caulobacter [PATH:ko04112]","ATP-dependent Clp protease, protease subunit","00486","K01358","clpP, CLPP","2010-347972"
"1297","Cellular Processes"," Cell growth and death","  04112 Cell cycle - Caulobacter [PATH:ko04112]","ATP-dependent Clp protease, protease subunit","01450","K01358","clpP, CLPP","2010-347972"
"1298","Cellular Processes"," Cell growth and death","  04112 Cell cycle - Caulobacter [PATH:ko04112]","pilus assembly protein Flp/PilA","01150","K02651","flp, pilA","2010-347972"
"1299","Cellular Processes"," Cell growth and death","  04216 Ferroptosis [PATH:ko04216]","pilus assembly protein Flp/PilA","01150","K02651","flp, pilA","2010-347972"
"1300","Cellular Processes"," Cell growth and death","  04216 Ferroptosis [PATH:ko04216]","long-chain acyl-CoA synthetase","00481","K01897","ACSL, fadD","2010-347972"
"1301","Cellular Processes"," Cell growth and death","  04216 Ferroptosis [PATH:ko04216]","long-chain acyl-CoA synthetase","00925","K01897","ACSL, fadD","2010-347972"
"1302","Cellular Processes"," Cell growth and death","  04216 Ferroptosis [PATH:ko04216]","long-chain acyl-CoA synthetase","01179","K01897","ACSL, fadD","2010-347972"
"1303","Cellular Processes"," Cell growth and death","  04217 Necroptosis [PATH:ko04217]","long-chain acyl-CoA synthetase","01179","K01897","ACSL, fadD","2010-347972"
"1304","Cellular Processes"," Cell growth and death","  04217 Necroptosis [PATH:ko04217]","glutamine synthetase","01503","K01915","glnA, GLUL","2010-347972"
"1305","Cellular Processes"," Cellular community - prokaryotes","  04217 Necroptosis [PATH:ko04217]","glutamine synthetase","01503","K01915","glnA, GLUL","2010-347972"
"1306","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","glutamine synthetase","01503","K01915","glnA, GLUL","2010-347972"
"1307","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","S-ribosylhomocysteine lyase","00121","K07173","luxS","2010-347972"
"1308","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","host factor-I protein","00642","K03666","hfq","2010-347972"
"1309","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","anthranilate synthase component I","00956","K01657","trpE","2010-347972"
"1310","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","anthranilate synthase component II","00957","K01658","trpG","2010-347972"
"1311","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","pectate lyase","00336","K01728","pel","2010-347972"
"1312","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","pectate lyase","00337","K01728","pel","2010-347972"
"1313","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","long-chain acyl-CoA synthetase","00481","K01897","ACSL, fadD","2010-347972"
"1314","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","long-chain acyl-CoA synthetase","00925","K01897","ACSL, fadD","2010-347972"
"1315","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","long-chain acyl-CoA synthetase","01179","K01897","ACSL, fadD","2010-347972"
"1316","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase","00723","K11752","ribD","2010-347972"
"1317","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","outer membrane protein, multidrug efflux system","00658","K18139","oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC","2010-347972"
"1318","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","signal peptidase I","01296","K03100","lepB, TPP","2010-347972"
"1319","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","peptide/nickel transport system substrate-binding protein","01309","K02035","ABC.PE.S","2010-347972"
"1320","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","peptide/nickel transport system permease protein","01310","K02033","ABC.PE.P","2010-347972"
"1321","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","peptide/nickel transport system permease protein","01352","K02033","ABC.PE.P","2010-347972"
"1322","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","peptide/nickel transport system permease protein","01311","K02034","ABC.PE.P1","2010-347972"
"1323","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","peptide/nickel transport system permease protein","01351","K02034","ABC.PE.P1","2010-347972"
"1324","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","peptide/nickel transport system ATP-binding protein","01312","K02031","ABC.PE.A","2010-347972"
"1325","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","preprotein translocase subunit SecE","01229","K03073","secE","2010-347972"
"1326","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","preprotein translocase subunit SecY","00229","K03076","secY","2010-347972"
"1327","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","preprotein translocase subunit SecY","00441","K03076","secY","2010-347972"
"1328","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","preprotein translocase subunit SecA","00303","K03070","secA","2010-347972"
"1329","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","fused signal recognition particle receptor","00560","K03110","ftsY","2010-347972"
"1330","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","preprotein translocase subunit SecB","00553","K03071","secB","2010-347972"
